step,s2_num,s2_ana,max
669,0.001958711696085434,0.0012864,0.01610857061210781
670,0.0019606706798625992,0.00128832,0.016094141907181416
671,0.0019626296636397647,0.00129024,0.016079735731530008
672,0.00196458864741693,0.0012921599999999999,0.016065352046440256
673,0.0019665476311940956,0.00129408,0.016050990813199932
674,0.001968506614971261,0.001296,0.016036651993098814
675,0.0019704655987484265,0.00129792,0.016022335547429573
676,0.001972424582525593,0.00129984,0.016008041437488667
677,0.0019743835663027587,0.00130176,0.015993769624577214
678,0.0019763425500799233,0.00130368,0.015979520070001856
679,0.0019783015338570896,0.0013056,0.015965292735075604
680,0.0019802605176342547,0.00130752,0.015951087581118687
681,0.0019822195014114205,0.0013094399999999998,0.01593690456945938
682,0.001984178485188586,0.00131136,0.01592274366143483
683,0.001986137468965752,0.00131328,0.01590860481839186
684,0.0019880964527429173,0.0013152,0.015894488001687773
685,0.0019900554365200832,0.00131712,0.01588039317269114
686,0.0019920144202972482,0.0013190399999999998,0.01586632029278258
687,0.001993973404074414,0.00132096,0.01585226932335554
688,0.0019959323878515796,0.00132288,0.015838240225817035
689,0.001997891371628745,0.0013248,0.015824232961588424
690,0.0019998503554059105,0.00132672,0.01581024749210613
691,0.002001809339183076,0.0013286399999999999,0.015796283778822386
692,0.002003768322960242,0.00133056,0.015782341783205953
693,0.0020057273067374073,0.00133248,0.015768421466742826
694,0.0020076862905145727,0.0013344,0.01575452279093695
695,0.002009645274291738,0.00133632,0.01574064571731091
696,0.002011604258068905,0.0013382399999999999,0.015726790207406614
697,0.00201356324184607,0.00134016,0.01571295622278597
698,0.0020155222256232354,0.00134208,0.01569914372503156
699,0.002017481209400401,0.001344,0.015685352675747298
700,0.0020194401931775663,0.00134592,0.01567158303655907
701,0.0020213991769547322,0.0013478399999999999,0.015657834769115395
702,0.002023358160731898,0.00134976,0.015644107835088045
703,0.002025317144509063,0.00135168,0.015630402196172666
704,0.0020272761282862286,0.0013536,0.015616717814089416
705,0.0020292351120633945,0.00135552,0.015603054650583554
706,0.0020311940958405604,0.00135744,0.015589412667426047
707,0.002033153079617726,0.00135936,0.015575791826414167
708,0.0020351120633948917,0.0013612799999999999,0.015562192089372068
709,0.002037071047172057,0.0013632,0.015548613418151369
710,0.0020390300309492226,0.0013651199999999998,0.015535055774631722
711,0.002040989014726388,0.00136704,0.015521519120721375
712,0.0020429479985035535,0.00136896,0.015508003418357716
713,0.0020449069822807194,0.0013708799999999999,0.015494508629507834
714,0.002046865966057885,0.0013728,0.015481034716169047
715,0.0020488249498350503,0.0013747199999999998,0.015467581640369437
716,0.002050783933612216,0.00137664,0.015454149364168375
717,0.0020527429173893817,0.00137856,0.015440737849657033
718,0.0020547019011665467,0.00138048,0.015427347058958903
719,0.002056660884943713,0.0013824,0.01541397695423029
720,0.002058619868720878,0.0013843199999999999,0.015400627497660812
721,0.002060578852498044,0.00138624,0.015387298651473888
722,0.00206253783627521,0.00138816,0.015373990377927221
723,0.002064496820052375,0.00139008,0.015360702639313271
724,0.0020664558038295407,0.001392,0.015347435397959725
725,0.0020684147876067066,0.0013939199999999999,0.015334188616229956
726,0.0020703737713838725,0.00139584,0.01532096225652348
727,0.0020723327551610375,0.0013977599999999998,0.015307756281276404
728,0.0020742917389382034,0.00139968,0.015294570652961867
729,0.0020762507227153693,0.0014016,0.01528140533409048
730,0.002078209706492534,0.00140352,0.01526826028721075
731,0.0020801686902696998,0.00140544,0.015255135474909505
732,0.0020821276740468657,0.0014073599999999999,0.015242030859812314
733,0.0020840866578240315,0.00140928,0.015228946404583887
734,0.0020860456416011966,0.0014112,0.015215882071928498
735,0.002088004625378362,0.00141312,0.015202837824590367
736,0.0020899636091555283,0.00141504,0.01518981362535406
737,0.002091922592932694,0.0014169599999999999,0.015176809437044877
738,0.0020938815767098592,0.00141888,0.01516382522252923
739,0.0020958405604870247,0.0014208,0.015150860944715022
740,0.0020977995442641897,0.00142272,0.015137916566552011
741,0.0020997585280413565,0.00142464,0.015124992051032184
742,0.002101717511818521,0.00142656,0.015112087361190102
743,0.002103676495595687,0.00142848,0.015099202460103267
744,0.002105635479372853,0.0014303999999999999,0.015086337310892461
745,0.0021075944631500183,0.00143232,0.01507349187672209
746,0.002109553446927184,0.0014342399999999998,0.015060666120800523
747,0.0021115124307043496,0.00143616,0.01504786000638042
748,0.002113471414481515,0.00143808,0.015035073496759064
749,0.00211543039825868,0.0014399999999999999,0.015022306555278678
750,0.0021173893820358464,0.00144192,0.015009559145326742
751,0.002119348365813012,0.0014438399999999998,0.014996831230336308
752,0.0021213073495901778,0.00144576,0.014984122773786296
753,0.002123266333367343,0.00144768,0.01497143373920181
754,0.002125225317144509,0.0014495999999999999,0.014958764090154422
755,0.0021271843009216746,0.00145152,0.014946113790262469
756,0.00212914328469884,0.0014534399999999999,0.014933482803191341
757,0.002131102268476006,0.00145536,0.014920871092653758
758,0.0021330612522531714,0.00145728,0.014908278622410055
759,0.002135020236030337,0.0014592,0.014895705356268446
760,0.0021369792198075023,0.00146112,0.0148831512580853
761,0.0021389382035846677,0.0014630399999999999,0.0148706162917654
762,0.0021408971873618336,0.00146496,0.014858100421262201
763,0.0021428561711389995,0.00146688,0.014845603610578092
764,0.0021448151549161645,0.0014688,0.014833125823764639
765,0.002146774138693331,0.0014707199999999998,0.014820667024922832
766,0.0021487331224704967,0.0014726399999999999,0.014808227178203332
767,0.0021506921062476618,0.00147456,0.014795806247806704
768,0.0021526510900248272,0.00147648,0.014783404197983649
769,0.0021546100738019922,0.0014784,0.014771020993035238
770,0.002156569057579158,0.0014803199999999998,0.014758656597313135
771,0.0021585280413563236,0.00148224,0.014746310975219815
772,0.0021604870251334903,0.00148416,0.014733984091208786
773,0.0021624460089106554,0.00148608,0.0147216759097848
774,0.0021644049926878204,0.001488,0.01470938639550406
775,0.002166363976464986,0.0014899199999999998,0.014697115512974427
776,0.0021683229602421513,0.00149184,0.014684863226855624
777,0.0021702819440193176,0.00149376,0.01467262950185943
778,0.002172240927796483,0.0014956799999999999,0.014660414302749874
779,0.002174199911573649,0.0014976,0.014648217594343427
780,0.0021761588953508144,0.0014995199999999998,0.014636039341509187
781,0.00217811787912798,0.00150144,0.014623879509169064
782,0.0021800768629051458,0.00150336,0.014611738062297956
783,0.0021820358466823116,0.00150528,0.014599614965923925
784,0.002183994830459477,0.0015071999999999998,0.014587510185128372
785,0.0021859538142366425,0.0015091199999999999,0.014575423685046208
786,0.002187912798013808,0.00151104,0.014563355430866008
787,0.0021898717817909735,0.00151296,0.014551305387830183
788,0.0021918307655681393,0.00151488,0.014539273521235139
789,0.002193789749345305,0.0015167999999999998,0.014527259796431425
790,0.00219574873312247,0.0015187199999999999,0.01451526417882389
791,0.0021977077168996357,0.00152064,0.01450328663387183
792,0.002199666700676801,0.00152256,0.014491327127089136
793,0.0022016256844539666,0.00152448,0.01447938562404443
794,0.0022035846682311325,0.0015263999999999998,0.01446746209036121
795,0.0022055436520082984,0.00152832,0.014455556491717985
796,0.002207502635785464,0.00153024,0.014443668793848407
797,0.0022094616195626293,0.00153216,0.014431798962541398
798,0.0022114206033397943,0.00153408,0.014419946963641283
799,0.0022133795871169606,0.0015359999999999998,0.014408112763047907
800,0.002215338570894126,0.00153792,0.014396296326716762
801,0.002217297554671291,0.00153984,0.014384497620659104
802,0.0022192565384484574,0.00154176,0.014372716610942061
803,0.0022212155222256233,0.0015436799999999997,0.014360953263688758
804,0.0022231745060027884,0.0015455999999999998,0.014349207545078414
805,0.002225133489779954,0.00154752,0.014337479421346458
806,0.0022270924735571193,0.00154944,0.014325768858784628
807,0.0022290514573342856,0.0015513600000000001,0.014314075823741073
808,0.002231010441111451,0.0015532799999999998,0.014302400282620453
809,0.0022329694248886165,0.0015551999999999999,0.014290742201884034
810,0.002234928408665782,0.00155712,0.014279101548049782
811,0.0022368873924429474,0.00155904,0.014267478287692452
812,0.0022388463762201137,0.00156096,0.014255872387443679
813,0.002240805359997279,0.0015628799999999998,0.014244283813992061
814,0.002242764343774444,0.0015647999999999999,0.014232712534083244
815,0.00224472332755161,0.00156672,0.01422115851452
816,0.002246682311328775,0.00156864,0.014209621722162311
817,0.0022486412951059406,0.00157056,0.014198102123927438
818,0.0022506002788831073,0.0015724799999999998,0.01418659968679
819,0.0022525592626602723,0.0015743999999999999,0.014175114377782037
820,0.0022545182464374382,0.00157632,0.014163646163993092
821,0.0022564772302146037,0.00157824,0.014152195012570264
822,0.0022584362139917696,0.0015801599999999997,0.014140760890718279
823,0.0022603951977689355,0.0015820799999999998,0.014129343765699553
824,0.0022623541815461,0.001584,0.014117943604834246
825,0.002264313165323266,0.00158592,0.014106560375500326
826,0.002266272149100431,0.00158784,0.014095194045133617
827,0.0022682311328775973,0.0015897599999999997,0.014083844581227863
828,0.0022701901166547627,0.0015916799999999998,0.014072511951334764
829,0.0022721491004319286,0.0015936,0.014061196123064038
830,0.0022741080842090936,0.00159552,0.014049897064083463
831,0.002276067067986259,0.00159744,0.01403861474211892
832,0.0022780260517634254,0.0015993599999999998,0.014027349124954437
833,0.0022799850355405913,0.0016012799999999998,0.014016100180432232
834,0.002281944019317756,0.0016032,0.01400486787645275
835,0.0022839030030949218,0.00160512,0.013993652180974698
836,0.002285861986872087,0.0016070400000000001,0.013982453062015083
837,0.0022878209706492536,0.0016089599999999998,0.013971270487649243
838,0.0022897799544264186,0.0016108799999999999,0.01396010442601088
839,0.002291738938203584,0.0016128,0.013948954845292086
840,0.00229369792198075,0.00161472,0.013937821713743373
841,0.002295656905757915,0.0016166400000000001,0.013926704999673698
842,0.0022976158895350804,0.0016185599999999998,0.013915604671450484
843,0.0022995748733122467,0.0016204799999999999,0.013904520697499648
844,0.002301533857089412,0.0016224,0.013893453046305617
845,0.002303492840866577,0.00162432,0.013882401686411347
846,0.002305451824643744,0.0016262399999999997,0.013871366586418337
847,0.002307410808420909,0.0016281599999999998,0.01386034771498665
848,0.0023093697921980753,0.00163008,0.013849345040834923
849,0.00231132877597524,0.001632,0.013838358532740378
850,0.002313287759752406,0.00163392,0.013827388159538835
851,0.002315246743529571,0.0016358399999999997,0.013816433890124718
852,0.0023172057273067367,0.0016377599999999998,0.013805495693451061
853,0.0023191647110839026,0.00163968,0.013794573538529517
854,0.002321123694861068,0.0016416,0.013783667394430358
855,0.0023230826786382335,0.00164352,0.01377277723028248
856,0.0023250416624153994,0.0016454399999999998,0.013761903015273403
857,0.002327000646192565,0.0016473599999999998,0.013751044718649269
858,0.0023289596299697303,0.00164928,0.01374020230971484
859,0.0023309186137468957,0.0016512,0.013729375757833498
860,0.0023328775975240616,0.0016531200000000001,0.013718565032427233
861,0.0023348365813012275,0.0016550399999999998,0.013707770102976642
862,0.0023367955650783925,0.0016569599999999999,0.013696990939020921
863,0.0023387545488555584,0.00165888,0.013686227510157849
864,0.0023407135326327243,0.0016608,0.013675479786043786
865,0.0023426725164098893,0.0016627200000000001,0.013664747736393658
866,0.0023446315001870556,0.0016646399999999998,0.013654031330980938
867,0.002346590483964221,0.0016665599999999999,0.013643330539637639
868,0.0023485494677413865,0.00166848,0.013632645332254294
869,0.002350508451518552,0.0016704,0.01362197567877994
870,0.002352467435295717,0.0016723200000000001,0.013611321549222097
871,0.002354426419072883,0.0016742399999999998,0.013600682913646753
872,0.002356385402850049,0.0016761599999999999,0.013590059742178336
873,0.0023583443866272147,0.00167808,0.013579452004999697
874,0.0023603033704043797,0.00168,0.013568859672352088
875,0.002362262354181546,0.0016819199999999997,0.013558282714535129
876,0.0023642213379587115,0.0016838399999999998,0.013547721101906789
877,0.0023661803217358765,0.00168576,0.013537174804883359
878,0.0023681393055130424,0.00168768,0.01352664379393942
879,0.0023700982892902083,0.0016896,0.013516128039607818
880,0.002372057273067373,0.0016915199999999997,0.013505627512479627
881,0.0023740162568445388,0.0016934399999999998,0.013495142183204127
882,0.0023759752406217046,0.00169536,0.01348467202248876
883,0.00237793422439887,0.00169728,0.013474217001099107
884,0.0023798932081760356,0.0016992,0.013463777089858846
885,0.0023818521919532023,0.0017011199999999998,0.013453352259649718
886,0.002383811175730367,0.0017030399999999998,0.013442942481411493
887,0.0023857701595075323,0.00170496,0.013432547726141929
888,0.0023877291432846982,0.00170688,0.013422167964896732
889,0.0023896881270618646,0.0017088000000000001,0.013411803168789522
890,0.0023916471108390296,0.0017107199999999998,0.013401453308991784
891,0.002393606094616195,0.0017126399999999999,0.013391118356732835
892,0.002395565078393361,0.00171456,0.013380798283299772
893,0.0023975240621705264,0.00171648,0.013370493060037436
894,0.0023994830459476923,0.0017184000000000001,0.013360202658348362
895,0.002401442029724858,0.0017203199999999998,0.013349927049692739
896,0.002403401013502023,0.0017222399999999999,0.013339666205588357
897,0.0024053599972791886,0.00172416,0.013329420097610567
898,0.0024073189810563545,0.00172608,0.013319188697392225
899,0.00240927796483352,0.0017280000000000002,0.01330897197662365
900,0.002411236948610686,0.0017299199999999998,0.013298769907052567
901,0.002413195932387851,0.00173184,0.013288582460484063
902,0.0024151549161650168,0.00173376,0.013278409608780531
903,0.0024171138999421827,0.00173568,0.013268251323861622
904,0.0024190728837193485,0.0017376,0.013258107577704185
905,0.0024210318674965136,0.0017395199999999998,0.013247978342342221
906,0.002422990851273679,0.00174144,0.013237863589866821
907,0.0024249498350508445,0.00174336,0.013227763292426113
908,0.0024269088188280104,0.00174528,0.013217677422225209
909,0.0024288678026051762,0.0017471999999999998,0.013207605951526143
910,0.0024308267863823413,0.0017491199999999998,0.013197548852647819
911,0.0024327857701595076,0.00175104,0.013187506097965944
912,0.0024347447539366735,0.00175296,0.013177477659912978
913,0.0024367037377138385,0.0017548800000000001,0.013167463510978066
914,0.002438662721491004,0.0017567999999999998,0.013157463623706985
915,0.002440621705268169,0.0017587199999999999,0.013147477970702074
916,0.002442580689045335,0.00176064,0.01313750652462218
917,0.0024445396728225008,0.00176256,0.01312754925818259
918,0.002446498656599666,0.0017644800000000001,0.013117606144154975
919,0.0024484576403768325,0.0017663999999999998,0.013107677155367313
920,0.0024504166241539975,0.0017683199999999999,0.013097762264703838
921,0.002452375607931163,0.00177024,0.013087861445104964
922,0.0024543345917083285,0.00177216,0.013077974669567229
923,0.0024562935754854935,0.00177408,0.01306810191114322
924,0.00245825255926266,0.0017759999999999998,0.013058243142941512
925,0.0024602115430398257,0.0017779199999999999,0.013048398338126595
926,0.0024621705268169907,0.00177984,0.013038567469918811
927,0.002464129510594157,0.00178176,0.013028750511594283
928,0.0024660884943713216,0.00178368,0.013018947436484843
929,0.0024680474781484884,0.0017855999999999998,0.013009158217977964
930,0.0024700064619256534,0.00178752,0.012999382829516693
931,0.002471965445702819,0.00178944,0.012989621244599577
932,0.0024739244294799843,0.00179136,0.012979873436780587
933,0.00247588341325715,0.00179328,0.012970139379669055
934,0.002477842397034316,0.0017951999999999998,0.012960419046929595
935,0.002479801380811482,0.00179712,0.012950712412282031
936,0.0024817603645886466,0.00179904,0.012941019449501327
937,0.0024837193483658133,0.00180096,0.012931340132417507
938,0.002485678332142979,0.00180288,0.012921674434915585
939,0.0024876373159201447,0.0018047999999999999,0.012912022330935488
940,0.0024895962996973097,0.00180672,0.01290238379447198
941,0.0024915552834744756,0.00180864,0.01289275879957459
942,0.0024935142672516406,0.00181056,0.012883147320347529
943,0.002495473251028807,0.0018124799999999998,0.012873549330949622
944,0.0024974322348059715,0.0018143999999999999,0.01286396480559422
945,0.002499391218583137,0.00181632,0.012854393718549134
946,0.0025013502023603033,0.00181824,0.012844836044136545
947,0.0025033091861374683,0.00182016,0.012835291756732935
948,0.0025052681699146337,0.0018220799999999998,0.012825760830769004
949,0.0025072271536918,0.0018239999999999999,0.01281624324072959
950,0.0025091861374689655,0.00182592,0.012806738961153592
951,0.002511145121246131,0.00182784,0.012797247966633887
952,0.0025131041050232964,0.00182976,0.012787770231817252
953,0.002515063088800462,0.0018316799999999998,0.012778305731404281
954,0.002517022072577627,0.0018336,0.012768854440149306
955,0.002518981056354793,0.00183552,0.012759416332860315
956,0.0025209400401319587,0.00183744,0.012749991384398867
957,0.002522899023909124,0.00183936,0.012740579569680015
958,0.002524858007686291,0.0018412799999999998,0.01273118086367222
959,0.0025268169914634555,0.0018432,0.012721795241397268
960,0.002528775975240621,0.00184512,0.012712422677930187
961,0.0025307349590177873,0.0018470399999999999,0.012703063148399165
962,0.002532693942794953,0.00184896,0.012693716627985466
963,0.0025346529265721177,0.0018508799999999998,0.012684383091923344
964,0.002536611910349284,0.0018528,0.01267506251549996
965,0.002538570894126449,0.00185472,0.012665754874055293
966,0.002540529877903614,0.00185664,0.012656460142982065
967,0.0025424888616807804,0.00185856,0.012647178297725645
968,0.0025444478454579463,0.0018604799999999999,0.01263790931378397
969,0.002546406829235111,0.0018624,0.012628653166707455
970,0.0025483658130122776,0.00186432,0.01261940983209891
971,0.002550324796789443,0.00186624,0.012610179285613454
972,0.0025522837805666094,0.00186816,0.012600961502958422
973,0.002554242764343775,0.0018700799999999999,0.012591756459893287
974,0.0025562017481209395,0.001872,0.012582564132229567
975,0.0025581607318981054,0.00187392,0.01257338449583074
976,0.002560119715675271,0.00187584,0.012564217526612152
977,0.0025620786994524363,0.0018777599999999998,0.01255506320054094
978,0.0025640376832296017,0.00187968,0.01254592149363593
979,0.0025659966670067676,0.0018816,0.012536792381967561
980,0.002567955650783933,0.0018835199999999999,0.012527675841657787
981,0.0025699146345610985,0.00188544,0.012518571848879992
982,0.002571873618338264,0.0018873599999999998,0.012509480379858903
983,0.0025738326021154303,0.00188928,0.012500401410870499
984,0.0025757915858925953,0.0018912,0.012491334918241922
985,0.002577750569669761,0.0018931199999999999,0.012482280878351388
986,0.0025797095534469267,0.00189504,0.012473239267628096
987,0.0025816685372240925,0.0018969599999999998,0.012464210062552139
988,0.002583627521001258,0.00189888,0.012455193239654414
989,0.002585586504778424,0.0019008,0.012446188775516532
990,0.0025875454885555898,0.0019027199999999999,0.012437196646770727
991,0.002589504472332755,0.00190464,0.012428216830099766
992,0.0025914634561099207,0.0019065599999999999,0.012419249302236857
993,0.0025934224398870853,0.00190848,0.012410294039965563
994,0.002595381423664252,0.0019104,0.012401351020119702
995,0.0025973404074414175,0.00191232,0.012392420219583268
996,0.002599299391218583,0.00191424,0.012383501615290327
997,0.002601258374995749,0.0019161599999999999,0.012374595184224934
998,0.0026032173587729147,0.00191808,0.01236570090342104
999,0.0026051763425500797,0.0019199999999999998,0.012356818749962398
